"id","age","no_stories","no_stories_above_critical_floor_cf","total_height","floor_area","total_floor_area_above_c_f","c_f_column_area","c_f_concrete_wall_area_ns","c_f_concrete_wall_area_ew","c_f_masonry_wall_area_ns","c_f_masonry_wall_area_ew","critical_aac_masonry_wall_area_ns","critical_aac_masonry_wall_area_ew","c_f_concrete_wall_area_max","c_f_concrete_wall_area_min","c_f_masonry_wall_area_max","c_f_masonry_wall_area_min","cd","wd","structural_damage_5_class","structural_damage_3_class","structural_damage_encoding_3_class","critical_damage","critical_damage_encoding","masonry_wall_damage_5_class","masonry_wall_damage_encoding_5_class","captive_columns_presence","captive_column_encoding","column_index_percent","wall_index_ns_percent","wall_index_ew_percent","min_wi_percent","priority_index_percent","soft_story","soft_story_encoding","latitude","longitude","v_s30","t_1_n_10","t_1_0_0466h_0_9","m7_8_repi","m7_8_rrup","m6_7_repi","m6_7_rrup","m7_8_repi_2","m7_8_rrup_2","m6_3_repi","m6_3_rrup","m7_8_pga","m7_8_pgv","m7_8_psa0_3","m7_8_psa0_6","m7_8_psa1_0","m7_8_ai","m7_8_cav","m6_7_pga","m6_7_pgv","m6_7_psa0_3","m6_7_psa0_6","m6_7_psa1_0","m6_7_ai","m6_7_cav","m7_5_pga","m7_5_pgv","m7_7_psa0_3","m7_7_psa0_6","m7_7_psa1_0","m7_7_ai","m7_7_cav","m6_3_pga","m6_3_pgv","m6_3_psa0_3","m6_3_psa0_6","m6_3_psa1_0","m6_3_ai","m6_3_cav","m7_8_sa_t1","m6_8_sa_t1","m7_5_sa_t1","m6_4_sa_t1","pga_max","pgv_max","sa_t1_max","ai_max","cav_max","m7_8_pga_2","m7_8_pgv_2","m7_8_sa0_3","m7_8_sa1_0","m7_8_sa3_0","m6_7_pga_2","m6_7_pgv_2","m6_7_sa0_3","m6_7_sa1_0","m6_7_sa3_0","m7_8_pga_3","m7_8_pgv_3","m7_8_sa0_3_2","m7_8_sa1_0_2","m7_8_sa3_0_2","m6_3_pga_2","m6_3_pgv_2","m6_3_sa0_3","m6_3_sa1_0","m6_3_sa3_0"
"Bld023",1,6,6,18,757,4542,11.42,1.4,0.75,0,0,0,0,1.4,0.75,0,0,0.0150858652575958,0.000990752972258917,"M","M",2,"N",0,"C",4,"N",0,0.00125715543813298,0.000308234258036107,0.000165125495376486,0.000165125495376486,0.00142228093350947,"N",0,36.2245278,36.1225556,384.8188171,0.6,0.628248081839105,136.60957,20.833109,127.37434,118.165,219.99214,194.302,"11.203574","4.2654157000000001",0.667619439,92.04629059,1.42777508,1.013091939,0.664614905,5.935716279,33.86264216,0.069187335,13.22449744,0.112933679,0.127315444,0.129225492,0.132819497,5.189413201,0.020928893,10.23677837,0.043181642,0.060971888,0.047302462,0.029255867,3.782424433,1.202023338,96.34912991,2.006573358,1.446871734,0.767400897,8.876892848,26.44271409,0.988482419561299,0.127450331980552,0.0600065503391461,1.39888736447285,1.202023338,96.34912991,1.39888736447285,8.876892848,33.86264216,0.6529758,109.5584,1.5457683,1.2993741,0.35128853,0.024013605,2.3793068,0.056292612,0.030392727,0.0081644524,0.023586661,11.532754,0.049836259,0.062406383,0.026721764,"0.61591065","67.360191","1.5466148","0.76783447999999999","0.11228266000000001"
"Bld024",12,12,12,39.6,669,8028,9.685,5.02,4.2,4.2,3.375,0,0,5.02,4.2,4.2,3.375,0.0144768310911809,0.0062780269058296,"L","L",1,"N",0,"S",3,"N",0,0.00060320129546587,0.000677628300946687,0.000565209267563528,0.000565209267563528,0.0011684105630294,"N",0,38.320667,38.2215,431.7928467,1.2,1.27735491680012,161.74602,31.872442,171.66238,162.15903,96.777695,33.53294,"NaN","NaN",0.162690481,39.12614444,0.300948599,0.261278652,0.169189977,0.494266457,12.67008808,0.011051979,1.616574368,0.024051498,0.026222119,0.016330803,0.003423992,1.045499093,0.271157243,64.98593739,0.431575183,0.542304493,0.337275758,1.32128288,18.68065958,0.001934467,0.473790138,0.004498413,0.004349343,0.003421286,0.000151265,0.296843507,0.145727141002875,0.0140660887463279,0.290503213100606,0.00294683075306029,0.271157243,64.98593739,0.290503213100606,1.32128288,18.68065958,0.17846085,31.167341,0.37479407,0.22401474,0.0934176,0.015681118,1.783062,0.039410487,0.02450252,0.006462269,0.2150058,27.988264,0.41309333,0.23806898,0.075099602,"NaN","NaN","NaN","NaN","NaN"
"Bld025",4,12,12,39.6,962,11544,14.89,5.1,2.25,0,0,6.46,8.34,5.1,2.25,0,0,0.0154781704781705,0.00233887733887734,"S","S",3,"Y",1,"S",3,"Y",1,0.00064492376992377,0.000497747747747748,0.000267151767151767,0.000267151767151767,0.000912075537075537,"N",0,38.32183,38.242511,411.4945984,1.2,1.27735491680012,163.06758,31.714382,173.0177,163.50536,98.543213,35.03067,"NaN","NaN",0.167633205,40.58161115,0.31309376,0.272927107,0.177471003,0.521256638,13.10377977,0.011132219,1.644591587,0.024521962,0.026633691,0.016595667,0.0034363,1.060628601,0.261768837,63.75957684,0.417290639,0.525440914,0.327587624,1.23850558,18.32570578,0.001963361,0.487725243,0.004621834,0.004483964,0.003524113,0.00015222,0.301032955,0.15285977536425,0.0142942220799862,0.282158604900365,0.00303539796604539,0.261768837,63.75957684,0.282158604900365,1.23850558,18.32570578,0.17689984,30.08548,0.36718687,0.214911,0.088581629,0.014736127,1.5846717,0.035006039,0.020813607,0.0056417165,0.20235872,26.442257,0.38894987,0.22337553,0.071410388,"NaN","NaN","NaN","NaN","NaN"
"Bld026",7,5.5,5.5,17.05,415,2285,4.78,2.375,0.575,0,0,0,0,2.375,0.575,0,0,0.0115180722891566,0.0013855421686747,"L","L",1,"N",0,"C",4,"Y",1,0.00104595185995624,0.00103938730853392,0.00025164113785558,0.00025164113785558,0.00129759299781182,"N",0,37.028,36.634833,456.8335266,0.55,0.598325981198457,39.961475,1.9673288,29.078354,23.026623,119.70482,103.12631,"110.65385000000001","98.594177000000002",0.550804693,109.0775083,1.254915709,1.162190904,0.717086254,5.242976621,31.24864442,0.296292345,40.48941514,0.542503987,0.500733437,0.303643985,0.66427531,7.121238427,0.047136938,13.23815182,0.097217084,0.102295645,0.064112792,0.077006178,4.584750261,0.035743245,3.009361409,0.084472889,0.060702883,0.03478049,0.021310796,1.994884458,1.16270831422313,0.500966519286836,0.102267306311337,0.0608355211231893,0.550804693,109.0775083,1.16270831422313,5.242976621,31.24864442,0.78029466,126.75928,1.5902333,1.069496,0.38355356,0.17524713,13.197777,0.36884505,0.14683127,0.035895109,0.058587559,16.709517,0.12297469,0.10493042,0.047094151,"2.9995187999999999E-2","2.4705743999999998","7.7543892000000003E-2","3.6237515999999997E-2","4.9719511999999997E-3"
"Bld027",1,7,7,21,245,1835,5.7675,0.555,1.83,73.2,3.2,0,0,1.83,0.555,73.2,3.2,0.0235408163265306,0.00226530612244898,"L","L",1,"N",0,"S",3,"N",0,0.00157152588555858,0.00429155313351499,0.0011716621253406,0.0011716621253406,0.00274318801089918,"N",0,37.023611,36.633056,456.8335266,0.7,0.721744165786063,40.356052,1.9091551,29.504026,23.377638,120.21512,103.59167,"110.15142","98.098099000000005",0.555338479,109.0026665,1.262317784,1.161226046,0.71226807,5.12895394,30.8897785,0.304618734,42.09242872,0.558202984,0.51731678,0.315818108,0.687887153,7.195253458,0.046885622,13.21659923,0.096893771,0.102727834,0.064769721,0.075977718,4.55332582,0.03640495,3.067955162,0.085508088,0.062703452,0.036176919,0.021926595,2.021687471,1.0245810103472,0.455988560675901,0.0911748869950047,0.0546298254217963,0.555338479,109.0026665,1.0245810103472,5.12895394,30.8897785,0.7663787,123.38128,1.5811094,1.0204574,0.36896318,0.16714922,12.035068,0.33934823,0.12988946,0.032232288,0.057814136,16.475407,0.11979751,0.10229528,0.046510644,"2.8009273000000001E-2","2.2168459999999999","6.8415484999999998E-2","3.1758424E-2","4.3714885000000004E-3"
"Bld028",1,6,6,18,410,2460,6.755,0.925,1.7,2.82,2.265,0,0,1.7,0.925,2.82,2.265,0.0164756097560976,0.00225609756097561,"N","L",1,"N",0,"S",3,"N",0,0.0013729674796748,0.000490650406504065,0.000783130081300813,0.000490650406504065,0.00186361788617886,"N",0,37.0269444,36.630833,456.8335266,0.6,0.628248081839105,40.319866,1.7337186,29.430059,23.316643,119.95798,103.20197,"110.37654000000001","98.312911999999997",0.560086877,110.9416391,1.28095347,1.183460134,0.729787568,5.355640288,31.4381349,0.297189231,40.78103759,0.544716731,0.503930021,0.306406707,0.666257378,7.12051781,0.047065577,13.24144259,0.097114473,0.102631743,0.064558563,0.076790145,4.578243455,0.036013833,3.030576365,0.084966422,0.061508806,0.035187068,0.021565899,2.005582369,1.15142168456869,0.489980884152492,0.0999430072387126,0.0596499594770713,0.560086877,110.9416391,1.15142168456869,5.355640288,31.4381349,0.78371769,126.70773,1.6037453,1.0591068,0.38087523,0.16860619,12.274644,0.34502947,0.13350359,0.033014659,0.057698544,16.289761,0.1191449,0.10099655,0.04576055,"2.8599592E-2","2.2857561","7.1212828000000006E-2","3.2748513E-2","4.4935475999999999E-3"
"Bld029",14,3,3,15.2,245.7,737.1,3.8,0,0,1.18,6.64,0,0,0,0,6.64,1.18,0.0154660154660155,0,"S","S",3,"Y",1,"C",4,"N",0,0.00257766924433591,0.000160086826753493,0.000900827567494234,0.000160086826753493,0.0027377560710894,"Y",1,36.799028,36.528139,393.8979492,0.3,0.539566708713374,63.949127,1.713984,54.154968,46.243111,146.83911,127.80093,"83.944327999999999","72.302948000000001",0.629957176,169.4948201,1.297222693,1.348251406,1.042682164,5.946781696,32.72882388,0.175893725,25.48822299,0.394399598,0.360988854,0.189269666,0.341640605,6.248406938,0.042787661,14.25638104,0.094258544,0.147115736,0.080441757,0.066201831,4.559023412,0.057116238,4.358573125,0.144344579,0.10433214,0.052618796,0.054205093,3.112936885,1.33797196241096,0.36771925808085,0.136467955730903,0.112392417937251,0.629957176,169.4948201,1.33797196241096,5.946781696,32.72882388,0.68010247,155.54651,1.5109075,1.2828941,0.44826692,0.080166228,6.4674964,0.17445201,0.076464906,0.01953958,0.052167483,14.432283,0.11551233,0.099201486,0.031688895,"3.8665696999999999E-2","3.5913583999999998","0.1170532","5.5632725000000001E-2","5.0851218E-3"
"Bld030",8,7,7,23.1,264.42,1806,4.345,0.875,0,0.84,2.7,0,0,0.875,0,2.7,0.84,0.0164321912109523,0,"M","M",2,"N",0,"S",3,"Y",1,0.00120293466223699,0.000531007751937984,0.000149501661129568,0.000149501661129568,0.00135243632336656,"Y",1,36.498694,36.36825,450.9634399,0.7,0.786387675693665,99.020782,1.9551244,89.87014,81.090874,183.15735,161.45764,"48.476742000000002","38.066929000000002",0.694460069,91.83692372,1.523247717,1.21592032,0.633495364,7.327096779,34.35889412,0.104735983,15.03754797,0.165428623,0.172673026,0.119664996,0.207467505,5.633365422,0.022390055,11.54834219,0.045361446,0.041969874,0.034698681,0.019333115,2.650595532,0.112968365,6.910834982,0.233951579,0.132497345,0.093422064,0.20647843,5.483894454,0.944528235462937,0.147972917238,0.0385817220930249,0.114289467993333,0.694460069,91.83692372,0.944528235462937,7.327096779,34.35889412,0.70250583,97.346558,1.5038695,0.79989421,0.24388117,0.039225392,3.4025011,0.086749583,0.041517232,0.010974683,0.027814738,13.837199,0.054712977,0.05989458,0.027868178,"6.4313598E-2","4.2328710999999997","0.16296616","6.6620535999999994E-2","5.4832064000000002E-3"
"Bld031",6,5,5,17.5,323,1616,4.725,0,1.44,0.4,5.26,0,0,1.44,0,5.26,0.4,0.0146284829721362,0,"L","L",1,"N",0,"S",3,"N",0,0.00146194306930693,2.47524752475248e-05,0.00121658415841584,2.47524752475248e-05,0.00148669554455446,"N",0,36.497917,36.365278,450.9634399,0.5,0.612519840145234,99.243561,1.8255017,90.081696,81.297943,183.34213,161.5629,"48.241599999999998","37.830562999999998",0.702791064,90.76560232,1.548641712,1.217232417,0.622123965,7.382933915,34.22135609,0.10402633,14.94839148,0.164366407,0.171371535,0.118755623,0.205624367,5.615167941,0.021763313,11.68354721,0.043707217,0.040590161,0.034849349,0.017847219,2.551674025,0.11150562,6.870562068,0.232635559,0.13349223,0.095845565,0.204564548,5.48599377,1.19860576027971,0.169724677981661,0.0404104758786404,0.132313904430497,0.702791064,90.76560232,1.19860576027971,7.382933915,34.22135609,0.70965397,95.877014,1.5056667,0.78049922,0.2347513,0.038664825,3.3220229,0.084618792,0.040211022,0.010682099,0.027373683,13.599444,0.053562008,0.058315422,0.027056884,"6.4473434999999996E-2","4.1930876000000001","0.16154321999999999","6.5338551999999994E-2","5.3627184E-3"
"Bld032",1,16,16,48,538,8600,5,9,5,3.35,1.28,0,0,9,5,3.35,1.28,0.00929368029739777,0.00929368029739777,"L","L",1,"N",0,"C",4,"N",0,0.000290697674418605,0.00108546511627907,0.000596279069767442,0.000596279069767442,0.000886976744186046,"N",0,38.176111,37.205278,457.3614502,1.6,1.5188085396153,107.08061,58.180004,113.11965,104.00496,18.485828,16.897913,"NaN","NaN",0.091063272,16.16728313,0.151161485,0.151760859,0.078622897,0.300414048,10.22577711,0.028708728,3.023071305,0.047484869,0.047215038,0.025714024,0.019508417,2.027211374,0.326534383,81.52291351,0.418522621,0.338841366,0.193832936,1.341367636,18.65064073,0.003967267,0.535759296,0.008961212,0.008340413,0.004636817,0.000586642,0.479194972,0.0582277818135529,0.0190436963804636,0.143551844772247,0.0034340068718833,0.326534383,81.52291351,0.143551844772247,1.341367636,18.65064073,0.099662863,13.159677,0.19468372,0.10160076,0.036772262,0.026832683,2.34655,0.057875782,0.028478678,0.0076653929,0.31601241,39.4426,0.59111106,0.27553487,0.092940822,"NaN","NaN","NaN","NaN","NaN"
"Bld033",13,5.5,5.5,15.4,672,3699,7.05,0.81,1.2,1.035,4.7775,0,0,1.2,0.81,4.7775,1.035,0.0104910714285714,0.00120535714285714,"S","S",3,"Y",1,"C",4,"N",0,0.000952960259529603,0.000246958637469586,0.000453568532035685,0.000246958637469586,0.00119991889699919,"Y",1,38.193611,37.219444,281.4146423,0.55,0.545952130928437,109.19673,58.695183,115.31165,106.18238,20.575111,19.142658,"NaN","NaN",0.105853771,21.77858725,0.188675587,0.210689506,0.117256417,0.397015661,12.64323225,0.03584984,4.290411785,0.06637304,0.072011507,0.040690113,0.025789293,2.53220919,0.327381203,90.26692982,0.434398805,0.392057063,0.243440744,1.514587359,20.87512744,0.005116477,0.789249758,0.012984325,0.013236218,0.007644752,0.000791824,0.6066293,0.206723487960453,0.0709956832460656,0.399685332759593,0.0131908370670532,0.327381203,90.26692982,0.399685332759593,1.514587359,20.87512744,0.11741506,18.683546,0.2747142,0.16474344,0.056033529,0.031143405,3.4307604,0.082909912,0.048944321,0.012068985,0.30661273,41.994289,0.61519504,0.31581616,0.10539146,"NaN","NaN","NaN","NaN","NaN"
"Bld034",1,11.5,11.5,36,630,7245,7.615,0.3875,2.25,6.81,1.05,0,0,2.25,0.3875,6.81,1.05,0.0120873015873016,0.000615079365079365,"S","S",3,"N",0,"C",4,"N",0,0.000525534851621808,0.000147481021394065,0.000325051759834369,0.000147481021394065,0.000673015873015873,"Y",1,38.195833,37.213333,281.4146423,1.15,1.1723523744512,109.35623,59.246368,115.41837,106.28841,20.735884,19.193197,"NaN","NaN",0.105203648,21.55887062,0.187681666,0.20970462,0.116151453,0.395180047,12.61910697,0.035895315,4.299844782,0.066396626,0.072091809,0.040745357,0.025850958,2.534589371,0.324391019,90.44234658,0.428207396,0.388177643,0.240982178,1.502699477,20.91363464,0.005104942,0.785155967,0.012953565,0.013247673,0.007592896,0.00078974,0.605899968,0.106141963639746,0.0372340774865941,0.220215252710639,0.00693856917271949,0.324391019,90.44234658,0.220215252710639,1.502699477,20.91363464,0.11332186,17.895842,0.26152837,0.15697828,0.053626463,0.030257622,3.2062869,0.077855989,0.04457701,0.011141472,0.30775011,43.218273,0.62646037,0.32932955,0.10966882,"NaN","NaN","NaN","NaN","NaN"
"Bld035",11,7.5,7.5,22.5,669,5281,13.04,4.075,3.69,7.6,0.6,0,0,4.075,3.69,7.6,0.6,0.01949177877429,0.00551569506726457,"S","S",3,"N",0,"C",4,"N",0,0.00123461465631509,0.000915546298049612,0.0007100927854573,0.0007100927854573,0.00194470744177239,"N",0,37.178269,36.741368,389.1880798,0.75,0.767980482505875,24.472984,2.1268044,13.487549,11.056162,100.60612,88.454185,"129.84879000000001","117.66051",0.520305887,104.3783036,1.225363929,1.197912288,0.901337579,6.308927772,35.47072884,0.327837375,31.60625882,0.644031424,0.594009436,0.256034613,0.831643402,7.517741056,0.058935268,15.38577586,0.123335079,0.108384816,0.058479755,0.115062201,5.636854396,0.026038788,2.549246775,0.065388078,0.038087863,0.029746308,0.012368257,1.61304766,1.07336538120785,0.452076501394056,0.0874271254343372,0.0345848169156268,0.520305887,104.3783036,1.07336538120785,6.308927772,35.47072884,0.60527843,101.13557,1.4004021,1.2382224,0.20904367,0.35985613,26.156347,0.74535358,0.27476338,0.062060084,0.063854784,15.230869,0.14739351,0.097272851,0.03803961,"2.7689444000000001E-2","3.2483423","7.7562563000000001E-2","3.3906131999999999E-2","5.2829864000000001E-3"
"Bld036",11,7.5,7.5,22.5,646,4846,14.08,0,1,7.5375,6.99,0,0,1,0,7.5375,6.99,0.0217956656346749,0,"S","S",3,"N",0,"C",4,"N",0,0.00145274453157243,0.000155540652084193,0.000350598431696244,0.000155540652084193,0.00160828518365662,"N",0,37.17813,36.741178,389.1880798,0.75,0.767980482505875,24.493525,2.1247129,13.505608,11.067084,100.62714,88.46521,"129.82705999999999","117.63876",0.520409888,104.3989793,1.225806585,1.198497,0.901853447,6.31272042,35.47442686,0.327786634,31.60690097,0.644124431,0.594101823,0.256083998,0.831557192,7.516669611,0.058924562,15.3849171,0.123313678,0.108393206,0.058496211,0.115041201,5.636432094,0.026046733,2.549303949,0.065407469,0.038096125,0.029725886,0.012370282,1.613186177,1.07392118208701,0.452150829652284,0.0874389027607669,0.0345810330352263,0.520409888,104.3989793,1.07392118208701,6.31272042,35.47442686,0.60569966,101.23254,1.4006681,1.2389324,0.20940569,0.35966301,26.159773,0.74526584,0.27491474,0.062094308,0.0638282,15.230742,0.14731732,0.097304076,0.038047526,"2.7706536E-2","3.2505199999999999","7.7638111999999995E-2","3.3961317999999997E-2","5.2897055000000002E-3"
"Bld037",14,7,7,21,638,4468,7.28,0,2,7.7,1.635,0,0,2,0,7.7,1.635,0.01141065830721,0,"S","S",3,"N",0,"C",4,"N",0,0.00081468218442256,0.000172336615935542,0.000484221128021486,0.000172336615935542,0.000987018800358102,"N",0,37.180281,36.745486,455.4541016,0.7,0.721744165786063,24.056534,2.2127461,13.105135,10.824879,100.25879,88.33065,"130.22432000000001","118.03822",0.505784884,95.99343314,1.180241442,1.095827405,0.792025946,5.569341511,32.77883529,0.304524827,28.06931328,0.575167471,0.512093902,0.218795756,0.734570131,6.930438809,0.054713768,13.66129931,0.111109209,0.094252698,0.049958698,0.102779979,5.195247436,0.023740381,2.246545749,0.057507835,0.032689723,0.025713892,0.010987673,1.482465089,1.00336226702364,0.422825556721578,0.0807713578016803,0.0305665561856011,0.505784884,95.99343314,1.00336226702364,5.569341511,32.77883529,0.59686005,99.789955,1.3956527,1.232084,0.20487809,0.36507094,26.375868,0.75278068,0.27579862,0.062230527,0.063767262,15.018184,0.14642787,0.094914131,0.037282892,"2.7518333999999998E-2","3.2369219999999999","7.6957732000000001E-2","3.3380846999999998E-2","5.2363649000000002E-3"
"Bld038",11,7,7,21,619,4333,11.52,1,1,4.14,11.67,0,0,1,1,11.67,4.14,0.018610662358643,0.00161550888529887,"S","S",3,"N",0,"C",4,"N",0,0.00132933302561736,0.000326332794830372,0.000500115393491807,0.000326332794830372,0.00165566582044773,"N",0,37.180393,36.745024,455.4541016,0.7,0.721744165786063,24.093218,2.1865914,13.144842,10.848894,100.26273,88.307739,"130.2148","118.02788",0.507128551,96.17250776,1.183849832,1.099288996,0.795472564,5.59607891,32.81981466,0.304673145,28.07438496,0.576283597,0.513552908,0.219068711,0.736150178,6.930808555,0.054722409,13.66357624,0.111126096,0.094289076,0.049988413,0.102825249,5.196237046,0.023739588,2.245745903,0.057509084,0.03267594,0.025681551,0.010984854,1.482267214,1.00681930083515,0.423923575747641,0.0808057078482387,0.0305471248650295,0.507128551,96.17250776,1.00681930083515,5.59607891,32.81981466,0.597803,99.737259,1.3964616,1.2303603,0.20422275,0.36416608,26.260237,0.75012779,0.27433479,0.06192904,0.063764334,15.010561,0.14635839,0.094827138,0.037254259,"2.7466419999999998E-2","3.2260919000000001","7.6678998999999998E-2","3.3223435000000003E-2","5.2100130999999999E-3"
"Bld039",6,7.5,7.5,22.5,520,4055,7.44,2.68,2.16,16.4,1.2,0,0,2.68,2.16,16.4,1.2,0.0143076923076923,0.00415384615384615,"S","S",3,"Y",1,"C",4,"N",0,0.000917385943279901,0.00106535141800247,0.000562268803945746,0.000562268803945746,0.00147965474722565,"N",0,37.1810568,36.74376,455.4541016,0.75,0.767980482505875,24.182966,2.0976493,13.250101,10.912555,100.23685,88.206589,"130.22327000000001","118.03346000000001",0.511178659,96.67074182,1.194454506,1.109210884,0.805715622,5.682662855,32.95470313,0.305330408,28.0943154,0.580077224,0.518398056,0.219944627,0.741585185,6.933561752,0.054765558,13.67174449,0.111210689,0.094394322,0.050062039,0.103021569,5.2004931,0.023721106,2.242698448,0.057476818,0.032612073,0.025599607,0.010971165,1.481308688,0.981757682627483,0.393062178477618,0.0757769262776825,0.0296671794444099,0.511178659,96.67074182,0.981757682627483,5.682662855,32.95470313,0.60037374,99.375938,1.398948,1.2230688,0.20123796,0.36136088,25.851202,0.74100029,0.268958,0.060817234,0.063685715,14.931263,0.14572431,0.093995899,0.036980871,"2.7251896000000001E-2","3.1842024000000002","7.5564533000000003E-2","3.2572545000000001E-2","5.1059056999999998E-3"
"Bld040",6,6.5,6.5,19.5,428,2780,6.48,0,1.75,3.75,14.375,0,0,1.75,0,14.375,3.75,0.0151401869158879,0,"S","S",3,"N",0,"C",4,"Y",1,0.00116546762589928,0.000134892086330935,0.00114658273381295,0.000134892086330935,0.00130035971223022,"Y",1,37.373367,36.839486,393.9980774,0.65,0.675176109728276,22.406683,3.5911365,21.008341,16.371996,77.24585,70.983742,"NaN","NaN",0.589876084,99.47864569,1.464770855,1.071399326,0.515282328,6.615700386,37.1271667,0.426153965,38.07097795,0.674725123,0.732849553,0.404751289,1.099063742,8.499870451,0.067046333,13.23603028,0.160502568,0.097147882,0.035731678,0.136263914,5.721637793,0.02004705,1.89186131,0.057955445,0.025194481,0.014014115,0.008371417,1.328270928,0.966882544841482,0.671186675259698,0.0856053037725046,0.0230932399469543,0.589876084,99.47864569,0.966882544841482,6.615700386,37.1271667,0.47378963,75.338333,1.3596878,0.57304096,0.22800873,0.24983236,18.770094,0.52605045,0.20569682,0.048349611,0.065940857,16.76326,0.19043092,0.072639287,0.03725414,"NaN","NaN","NaN","NaN","NaN"
